brand,year,season,num,r,g,b,a
adam-lippes,2021,fall,18,242,233,220,253
adam-lippes,2021,fall,18,219,200,180,253
adam-lippes,2021,fall,18,205,180,157,253
adam-lippes,2021,fall,18,163,110,83,253
gucci,2021,spring,3,111,81,48,238
gucci,2021,spring,3,138,108,54,236
gucci,2021,spring,3,96,90,97,248
gucci,2021,spring,3,38,36,43,243
hermes,2021,spring,18,234,89,84,254
hermes,2021,spring,18,202,77,53,254
hermes,2021,spring,18,214,40,36,254
hermes,2021,spring,18,83,50,43,252
bevza,2021,fall,22,142,131,123,253
bevza,2021,fall,22,140,140,137,253
bevza,2021,fall,22,105,104,104,253
bevza,2021,fall,22,40,38,42,253
bevza,2021,fall,32,228,217,204,253
bevza,2021,fall,32,216,201,183,253
bevza,2021,fall,32,203,178,157,251
bevza,2021,fall,32,177,138,118,253
gucci,2021,spring,35,177,159,152,253
gucci,2021,spring,35,161,137,109,253
gucci,2021,spring,35,145,107,85,253
gucci,2021,spring,35,111,84,43,253
gucci,2021,spring,25,210,139,174,254
gucci,2021,spring,25,29,35,37,252
gucci,2021,spring,25,206,114,147,253
gucci,2021,spring,25,154,34,43,253
chanel,2021,spring,13,25,23,33,253
chanel,2021,spring,13,226,202,220,253
chanel,2021,spring,13,200,162,148,253
chanel,2021,spring,13,171,150,159,250
louis-vuitton,2021,spring,35,221,219,220,253
louis-vuitton,2021,spring,35,209,169,154,253
louis-vuitton,2021,spring,35,32,33,37,253
louis-vuitton,2021,spring,35,158,110,97,253
coach,2021,spring,28,90,91,91,251
coach,2021,spring,28,41,39,37,249
coach,2021,spring,28,227,224,213,253
coach,2021,spring,28,225,204,178,252
burberry-prorsum,2021,spring,19,156,153,99,253
burberry-prorsum,2021,spring,19,98,101,86,252
burberry-prorsum,2021,spring,19,94,85,46,252
burberry-prorsum,2021,spring,19,28,27,27,253
louis-vuitton,2021,spring,25,203,173,153,253
louis-vuitton,2021,spring,25,175,161,144,251
louis-vuitton,2021,spring,25,154,114,93,252
louis-vuitton,2021,spring,25,107,94,82,252
coach,2021,spring,38,220,221,227,253
coach,2021,spring,38,92,97,97,247
coach,2021,spring,38,167,162,149,247
coach,2021,spring,38,160,140,112,239
isabel-marant,2021,spring,34,207,159,150,254
isabel-marant,2021,spring,34,96,91,162,253
isabel-marant,2021,spring,34,159,106,101,253
isabel-marant,2021,spring,34,16,46,152,253
isabel-marant,2021,spring,24,201,141,111,254
isabel-marant,2021,spring,24,158,33,46,253
isabel-marant,2021,spring,24,98,31,31,252
isabel-marant,2021,spring,24,165,102,86,253
elder-statesman,2021,spring,11,158,145,110,252
elder-statesman,2021,spring,11,18,23,22,251
elder-statesman,2021,spring,11,239,238,237,249
elder-statesman,2021,spring,11,178,168,143,250
isabel-marant,2021,spring,46,162,103,87,252
isabel-marant,2021,spring,46,219,166,153,253
isabel-marant,2021,spring,46,94,88,95,253
isabel-marant,2021,spring,46,43,38,42,250
bevza,2021,spring,13,198,143,115,254
bevza,2021,spring,13,169,111,85,254
bevza,2021,spring,13,210,172,150,254
bevza,2021,spring,13,24,20,19,253
givenchy,2021,spring,48,223,221,209,250
givenchy,2021,spring,48,150,141,117,244
givenchy,2021,spring,48,221,202,179,249
givenchy,2021,spring,48,168,164,146,243
sandro,2021,spring,6,239,225,209,251
sandro,2021,spring,6,214,147,94,250
sandro,2021,spring,6,223,160,47,253
sandro,2021,spring,6,174,114,78,236
loewe,2021,spring,9,210,213,217,248
loewe,2021,spring,9,171,169,174,233
loewe,2021,spring,9,152,107,83,252
loewe,2021,spring,9,17,20,24,253
gucci,2021,spring,57,202,144,101,253
gucci,2021,spring,57,182,136,96,254
gucci,2021,spring,57,168,110,78,253
gucci,2021,spring,57,162,102,44,253
chanel,2021,spring,61,28,27,32,253
chanel,2021,spring,61,209,210,214,252
chanel,2021,spring,61,164,158,161,251
gucci,2021,spring,47,146,113,37,253
gucci,2021,spring,47,107,90,38,251
gucci,2021,spring,47,96,38,31,251
gucci,2021,spring,47,32,30,26,243
chanel,2021,spring,71,19,23,26,253
chanel,2021,spring,71,214,216,219,251
chanel,2021,spring,71,90,88,89,244
chanel,2021,spring,71,74,54,38,253
max-mara,2021,spring,17,177,141,120,253
max-mara,2021,spring,17,156,109,91,253
max-mara,2021,spring,17,201,166,142,254
max-mara,2021,spring,17,184,154,135,253
chloe,2021,spring,30,163,159,152,253
chloe,2021,spring,30,159,111,86,253
chloe,2021,spring,30,99,93,92,252
chloe,2021,spring,30,85,52,36,253
loewe,2021,spring,29,112,71,51,252
loewe,2021,spring,29,88,50,33,252
loewe,2021,spring,29,87,88,93,252
loewe,2021,spring,29,29,26,26,254
chloe,2021,spring,20,227,227,220,253
chloe,2021,spring,20,212,199,179,253
chloe,2021,spring,20,211,175,150,253
chloe,2021,spring,20,41,32,27,252
versace,2021,spring,1,94,47,28,253
versace,2021,spring,1,240,238,245,253
versace,2021,spring,1,151,80,48,253
versace,2021,spring,1,17,18,30,253
versace,2021,spring,37,249,109,1,254
versace,2021,spring,37,218,169,165,254
versace,2021,spring,37,20,15,16,250
versace,2021,spring,37,252,134,2,254
coach,2021,spring,2,238,227,200,254
coach,2021,spring,2,221,207,177,253
coach,2021,spring,2,28,27,28,253
coach,2021,spring,2,96,92,86,252
dsquared,2021,fall,55,154,99,95,253
dsquared,2021,fall,55,89,31,40,253
dsquared,2021,fall,55,237,226,215,253
dsquared,2021,fall,55,28,24,27,252
versace,2021,spring,27,251,73,172,254
versace,2021,spring,27,244,44,147,254
versace,2021,spring,27,42,136,249,254
versace,2021,spring,27,4,106,222,253
adam-lippes,2021,spring,10,175,183,198,254
adam-lippes,2021,spring,10,157,161,172,253
adam-lippes,2021,spring,10,219,224,230,253
adam-lippes,2021,spring,10,18,14,16,251
dsquared,2021,fall,45,232,195,159,252
dsquared,2021,fall,45,226,183,146,252
dsquared,2021,fall,45,158,153,153,241
dsquared,2021,fall,45,173,202,219,253
valentino,2021,spring,14,225,225,227,254
valentino,2021,spring,14,170,164,165,251
valentino,2021,spring,14,154,104,85,253
valentino,2021,spring,14,28,26,25,253
sandro,2021,spring,11,213,149,105,253
sandro,2021,spring,11,164,111,79,252
sandro,2021,spring,11,88,48,35,249
sandro,2021,spring,11,34,24,31,252
burberry-prorsum,2021,spring,36,216,219,226,253
burberry-prorsum,2021,spring,36,102,97,95,252
burberry-prorsum,2021,spring,36,171,182,202,253
burberry-prorsum,2021,spring,36,161,162,168,252
philosophy,2021,spring,5,218,219,230,253
philosophy,2021,spring,5,165,161,164,253
philosophy,2021,spring,5,79,47,40,253
philosophy,2021,spring,5,28,29,28,253
givenchy,2021,spring,15,163,137,114,252
givenchy,2021,spring,15,142,117,95,252
givenchy,2021,spring,15,99,96,83,252
givenchy,2021,spring,15,37,50,45,250
coach,2021,spring,17,174,149,113,252
coach,2021,spring,17,220,216,210,253
coach,2021,spring,17,201,178,144,253
coach,2021,spring,17,166,158,153,253
burberry-prorsum,2021,spring,26,245,147,28,254
burberry-prorsum,2021,spring,26,222,106,31,254
burberry-prorsum,2021,spring,26,156,50,19,253
burberry-prorsum,2021,spring,26,98,36,16,251
alexander-mcqueen,2021,spring,2,213,199,199,253
alexander-mcqueen,2021,spring,2,205,175,171,253
alexander-mcqueen,2021,spring,2,181,146,143,249
alexander-mcqueen,2021,spring,2,159,112,105,252
koche,2021,spring,41,208,216,231,253
koche,2021,spring,41,168,178,208,253
koche,2021,spring,41,154,104,89,253
koche,2021,spring,41,22,18,29,252
adam-lippes,2021,fall,8,233,227,222,254
adam-lippes,2021,fall,8,199,181,171,253
adam-lippes,2021,fall,8,180,164,154,252
adam-lippes,2021,fall,8,87,44,34,252
bevza,2021,fall,6,210,197,185,253
bevza,2021,fall,6,197,181,168,253
bevza,2021,fall,6,177,161,149,253
bevza,2021,fall,6,220,210,199,253
prada,2021,spring,16,242,221,230,254
prada,2021,spring,16,213,165,156,253
prada,2021,spring,16,203,143,110,253
prada,2021,spring,16,175,111,86,252
hermes,2021,spring,37,104,77,77,252
hermes,2021,spring,37,80,53,48,253
hermes,2021,spring,37,103,66,59,253
hermes,2021,spring,37,39,28,29,253
hermes,2021,spring,27,49,23,19,252
hermes,2021,spring,27,159,108,86,253
hermes,2021,spring,27,104,80,88,253
hermes,2021,spring,27,76,46,46,253
miu-miu,2021,spring,5,244,227,224,251
miu-miu,2021,spring,5,239,179,142,252
miu-miu,2021,spring,5,233,164,107,253
miu-miu,2021,spring,5,37,34,30,254
valentino,2021,spring,49,230,139,96,253
valentino,2021,spring,49,228,99,45,254
valentino,2021,spring,49,230,226,215,253
valentino,2021,spring,49,213,172,150,253
valentino,2021,spring,59,78,113,50,253
valentino,2021,spring,59,52,85,38,253
valentino,2021,spring,59,99,132,57,254
valentino,2021,spring,59,36,44,29,251
fendi,2021,spring,16,221,222,224,253
fendi,2021,spring,16,207,196,186,253
fendi,2021,spring,16,205,178,167,253
fendi,2021,spring,16,173,168,165,250
christian-dior,2021,spring,51,46,51,73,254
christian-dior,2021,spring,51,30,33,48,251
christian-dior,2021,spring,51,229,230,233,253
christian-dior,2021,spring,51,215,170,144,253
michael-kors-collection,2021,spring,29,165,107,82,252
michael-kors-collection,2021,spring,29,151,151,156,254
michael-kors-collection,2021,spring,29,102,101,103,253
michael-kors-collection,2021,spring,29,219,170,146,253
michael-kors-collection,2021,spring,39,163,161,155,252
michael-kors-collection,2021,spring,39,97,95,90,252
michael-kors-collection,2021,spring,39,221,220,214,253
michael-kors-collection,2021,spring,39,41,38,35,252
christian-dior,2021,spring,41,154,155,168,253
christian-dior,2021,spring,41,116,119,136,254
christian-dior,2021,spring,41,91,93,106,252
christian-dior,2021,spring,41,30,29,30,251
dsquared,2021,fall,18,229,157,101,253
dsquared,2021,fall,18,234,206,160,253
dsquared,2021,fall,18,88,36,24,248
dsquared,2021,fall,18,35,20,14,249
alexander-mcqueen,2021,spring,16,36,53,75,253
alexander-mcqueen,2021,spring,16,16,31,46,253
alexander-mcqueen,2021,spring,16,78,84,107,251
alexander-mcqueen,2021,spring,16,54,70,97,253
christian-dior,2021,spring,33,73,81,112,253
christian-dior,2021,spring,33,96,110,143,253
christian-dior,2021,spring,33,44,52,80,253
christian-dior,2021,spring,33,21,24,35,252
versace,2021,spring,18,228,41,20,253
versace,2021,spring,18,18,17,24,253
versace,2021,spring,18,240,90,26,253
versace,2021,spring,18,81,38,35,253
christian-dior,2021,spring,23,101,85,81,252
christian-dior,2021,spring,23,35,35,38,252
christian-dior,2021,spring,23,147,102,88,253
christian-dior,2021,spring,23,80,52,43,253
vera-wang,2021,spring,18,155,109,88,252
vera-wang,2021,spring,18,13,9,15,253
vera-wang,2021,spring,18,197,164,146,254
fendi,2021,spring,64,171,167,162,252
fendi,2021,spring,64,229,228,228,254
fendi,2021,spring,64,219,174,149,253
fendi,2021,spring,64,161,108,85,252
martin-grant,2021,spring,12,234,233,233,253
martin-grant,2021,spring,12,211,166,144,253
martin-grant,2021,spring,12,164,110,86,251
martin-grant,2021,spring,12,41,38,49,253
dsquared,2021,spring,22,172,137,118,253
dsquared,2021,spring,22,149,115,96,253
dsquared,2021,spring,22,21,21,22,253
dsquared,2021,spring,22,200,170,148,254
hermes,2021,spring,45,226,100,68,254
hermes,2021,spring,45,109,80,76,252
hermes,2021,spring,45,82,54,46,252
hermes,2021,spring,45,26,28,35,253
fendi,2021,spring,3,230,229,227,253
fendi,2021,spring,3,100,95,96,252
fendi,2021,spring,3,166,160,158,253
fendi,2021,spring,3,36,34,34,252
givenchy,2021,spring,4,174,165,155,244
givenchy,2021,spring,4,235,230,226,252
givenchy,2021,spring,4,214,200,181,250
givenchy,2021,spring,4,94,92,81,251
gucci,2021,spring,68,176,181,201,253
gucci,2021,spring,68,160,159,165,253
gucci,2021,spring,68,102,95,91,250
gucci,2021,spring,68,31,46,51,247
max-mara,2021,spring,38,54,69,101,253
max-mara,2021,spring,38,41,51,75,254
max-mara,2021,spring,38,213,172,164,253
max-mara,2021,spring,38,30,32,41,253
gucci,2021,spring,78,150,151,163,253
gucci,2021,spring,78,93,89,93,252
gucci,2021,spring,78,82,45,42,251
gucci,2021,spring,78,38,35,32,249
chloe,2021,spring,6,166,111,86,253
chloe,2021,spring,6,224,226,238,254
chloe,2021,spring,6,207,162,143,253
chloe,2021,spring,6,197,142,113,253
max-mara,2021,spring,28,218,167,150,253
max-mara,2021,spring,28,102,79,77,253
max-mara,2021,spring,28,28,29,36,253
max-mara,2021,spring,28,36,48,74,252
loewe,2021,spring,16,152,167,179,211
loewe,2021,spring,16,21,23,24,250
loewe,2021,spring,16,12,15,15,150
koche,2021,spring,33,35,25,25,251
koche,2021,spring,33,220,218,229,254
koche,2021,spring,33,111,68,57,253
koche,2021,spring,33,82,50,42,253
koche,2021,spring,23,91,85,99,253
koche,2021,spring,23,87,51,35,253
koche,2021,spring,23,26,25,34,252
koche,2021,spring,23,167,108,83,253
dsquared,2021,fall,2,141,79,52,253
dsquared,2021,fall,2,162,106,82,253
dsquared,2021,fall,2,101,50,33,252
dsquared,2021,fall,2,29,26,36,253
burberry-prorsum,2021,spring,54,220,225,229,253
burberry-prorsum,2021,spring,54,95,95,92,253
burberry-prorsum,2021,spring,54,35,37,40,253
burberry-prorsum,2021,spring,54,161,164,165,251
burberry-prorsum,2021,spring,44,161,107,82,252
burberry-prorsum,2021,spring,44,157,165,173,253
burberry-prorsum,2021,spring,44,215,218,220,254
burberry-prorsum,2021,spring,44,30,28,28,252
christian-dior,2021,spring,6,231,203,167,253
christian-dior,2021,spring,6,217,177,143,253
christian-dior,2021,spring,6,204,155,110,253
christian-dior,2021,spring,6,174,143,100,253
prada,2021,spring,6,231,229,225,254
prada,2021,spring,6,101,51,21,251
prada,2021,spring,6,21,13,9,251
prada,2021,spring,6,140,80,50,253
givenchy,2021,spring,51,217,167,163,250
givenchy,2021,spring,51,47,79,82,251
givenchy,2021,spring,51,16,37,41,252
givenchy,2021,spring,51,233,224,222,251
martin-grant,2021,spring,5,213,221,232,253
martin-grant,2021,spring,5,164,181,200,253
martin-grant,2021,spring,5,109,139,167,253
martin-grant,2021,spring,5,147,158,174,252
givenchy,2021,spring,41,228,218,213,253
givenchy,2021,spring,41,165,164,158,251
givenchy,2021,spring,41,89,106,100,252
givenchy,2021,spring,41,20,40,41,252
coach,2021,spring,43,114,95,73,253
coach,2021,spring,43,103,77,54,253
coach,2021,spring,43,31,21,20,251
coach,2021,spring,43,143,112,88,253
chanel,2021,spring,68,201,201,205,247
chanel,2021,spring,68,167,163,168,243
chanel,2021,spring,68,141,101,86,252
chanel,2021,spring,68,109,91,90,249
loewe,2021,spring,30,155,115,92,251
loewe,2021,spring,30,205,166,144,253
loewe,2021,spring,30,179,138,119,252
loewe,2021,spring,30,25,30,33,253
chloe,2021,spring,29,158,111,87,249
chloe,2021,spring,29,80,91,90,252
chloe,2021,spring,29,204,172,145,247
chloe,2021,spring,29,36,32,30,252
koche,2021,spring,15,25,23,30,253
koche,2021,spring,15,160,106,82,253
koche,2021,spring,15,95,88,90,249
koche,2021,spring,15,81,50,37,252
loewe,2021,spring,20,203,165,145,253
loewe,2021,spring,20,159,113,91,251
loewe,2021,spring,20,29,31,34,253
loewe,2021,spring,20,183,136,119,252
louis-vuitton,2021,spring,2,227,217,208,253
louis-vuitton,2021,spring,2,157,153,150,252
louis-vuitton,2021,spring,2,219,200,179,253
louis-vuitton,2021,spring,2,92,96,99,253
versace,2021,spring,8,229,229,235,253
versace,2021,spring,8,96,89,93,252
versace,2021,spring,8,83,42,36,253
versace,2021,spring,8,22,18,20,253
michael-kors-collection,2021,spring,4,206,175,158,252
michael-kors-collection,2021,spring,4,194,189,195,253
michael-kors-collection,2021,spring,4,176,163,162,250
michael-kors-collection,2021,spring,4,218,216,221,254
dsquared,2021,spring,14,221,203,181,253
dsquared,2021,spring,14,27,33,45,251
dsquared,2021,spring,14,229,218,203,254
dsquared,2021,spring,14,40,52,74,253
vera-wang,2021,spring,9,196,161,142,253
vera-wang,2021,spring,9,163,165,170,252
vera-wang,2021,spring,9,182,138,116,253
vera-wang,2021,spring,9,16,10,12,248
christian-dior,2021,spring,15,182,161,138,253
christian-dior,2021,spring,15,33,31,25,251
christian-dior,2021,spring,15,232,232,236,253
christian-dior,2021,spring,15,168,142,110,253
sandro,2021,spring,18,204,177,149,253
sandro,2021,spring,18,158,83,52,254
sandro,2021,spring,18,28,27,32,253
sandro,2021,spring,18,92,42,35,253
martin-grant,2021,spring,24,179,143,101,253
martin-grant,2021,spring,24,35,37,39,252
martin-grant,2021,spring,24,221,202,176,253
martin-grant,2021,spring,24,205,178,142,253
fendi,2021,spring,42,152,149,149,253
fendi,2021,spring,42,34,37,40,253
fendi,2021,spring,42,87,86,88,253
fendi,2021,spring,42,58,60,66,253
calvin-luo,2021,spring,12,224,198,178,252
calvin-luo,2021,spring,12,221,214,208,251
calvin-luo,2021,spring,12,214,180,153,253
calvin-luo,2021,spring,12,33,30,25,252
martin-grant,2021,spring,34,223,225,220,253
martin-grant,2021,spring,34,152,166,165,253
martin-grant,2021,spring,34,85,98,104,253
martin-grant,2021,spring,34,55,74,103,253
fendi,2021,spring,52,216,105,168,253
fendi,2021,spring,52,225,222,227,254
fendi,2021,spring,52,209,172,165,251
fendi,2021,spring,52,176,164,166,248
philosophy,2021,spring,19,166,29,25,253
philosophy,2021,spring,19,92,39,24,253
philosophy,2021,spring,19,11,19,21,253
philosophy,2021,spring,19,212,46,40,254
kenzo,2021,spring,39,98,152,236,253
kenzo,2021,spring,39,38,98,222,253
kenzo,2021,spring,39,37,44,82,253
kenzo,2021,spring,39,20,24,37,253
kenzo,2021,spring,5,215,217,162,253
kenzo,2021,spring,5,180,173,143,252
kenzo,2021,spring,5,206,174,158,254
kenzo,2021,spring,5,170,150,108,253
fendi,2021,spring,20,226,223,221,254
fendi,2021,spring,20,207,195,187,253
fendi,2021,spring,20,175,167,160,251
fendi,2021,spring,20,202,180,173,253
fendi,2021,spring,30,225,199,183,253
fendi,2021,spring,30,230,228,227,254
fendi,2021,spring,30,213,170,161,253
fendi,2021,spring,30,170,166,164,252
kenzo,2021,spring,29,207,211,216,253
kenzo,2021,spring,29,161,177,205,253
kenzo,2021,spring,29,157,161,173,252
kenzo,2021,spring,29,19,22,32,250
christian-dior,2021,spring,77,76,91,88,252
christian-dior,2021,spring,77,33,33,31,251
christian-dior,2021,spring,77,88,106,152,253
christian-dior,2021,spring,77,57,74,82,253
jenny-packham,2021,spring,2,243,217,232,249
jenny-packham,2021,spring,2,176,51,74,253
jenny-packham,2021,spring,2,209,74,101,253
jenny-packham,2021,spring,2,148,36,53,253
alexander-mcqueen,2021,spring,20,202,177,170,253
alexander-mcqueen,2021,spring,20,24,35,49,253
alexander-mcqueen,2021,spring,20,89,88,103,250
alexander-mcqueen,2021,spring,20,45,54,72,252
christian-dior,2021,spring,67,199,171,168,253
christian-dior,2021,spring,67,177,154,158,253
christian-dior,2021,spring,67,106,90,90,249
christian-dior,2021,spring,67,34,26,24,248
prada,2021,spring,20,231,231,230,253
prada,2021,spring,20,212,167,150,253
prada,2021,spring,20,86,48,18,251
prada,2021,spring,20,21,12,9,252
prada,2021,spring,30,112,71,45,252
prada,2021,spring,30,89,49,26,253
prada,2021,spring,30,38,37,41,253
gucci,2021,spring,95,22,21,26,247
gucci,2021,spring,95,165,178,204,253
gucci,2021,spring,95,164,22,31,253
adam-lippes,2021,fall,11,83,37,26,253
adam-lippes,2021,fall,11,44,13,7,253
adam-lippes,2021,fall,11,224,220,215,253
adam-lippes,2021,fall,11,175,164,154,253
hermes,2021,spring,11,101,83,85,253
hermes,2021,spring,11,86,53,45,252
hermes,2021,spring,11,144,92,80,254
hermes,2021,spring,11,23,24,33,253
gucci,2021,spring,85,196,181,155,254
gucci,2021,spring,85,168,145,107,253
gucci,2021,spring,85,201,198,180,254
gucci,2021,spring,85,173,164,146,253
miu-miu,2021,spring,19,232,201,177,253
miu-miu,2021,spring,19,229,223,217,253
miu-miu,2021,spring,19,225,151,108,253
miu-miu,2021,spring,19,213,178,162,253
adam-lippes,2021,spring,4,208,155,112,253
adam-lippes,2021,spring,4,218,222,216,253
adam-lippes,2021,spring,4,156,112,80,253
adam-lippes,2021,spring,4,27,26,27,253
bevza,2021,spring,7,226,221,210,253
bevza,2021,spring,7,203,181,153,253
bevza,2021,spring,7,214,202,180,253
bevza,2021,spring,7,166,114,83,253
givenchy,2021,spring,33,178,169,166,243
givenchy,2021,spring,33,228,212,205,253
